place_id,name,description,is_spending_on_ads,reviews,rating,competitors,website,phone,can_claim,owner_name,owner_profile_link,featured_image,main_category,categories,workday_timing,is_temporarily_closed,closed_on,address,review_keywords,link,query
ChIJ36Ht0E3h2S0R9vfBjHsbgTM,Pantai Toragan,,,12,4.6,"Name: Pantai Matahari Lobuk
Link: https://www.google.com/maps/search/Pantai+Matahari+Lobuk/@-7.1313873999999995,113.8141802?authuser=0&hl=id&entry=ttu
Reviews: 137 reviews

Name: Pantai Batu Sulung
Link: https://www.google.com/maps/search/Pantai+Batu+Sulung/@-7.1111002999999995,113.6985414?authuser=0&hl=id&entry=ttu
Reviews: 73 reviews

Name: THB (taman hiburan bringsang)
Link: https://www.google.com/maps/search/THB+(taman+hiburan+bringsang)/@-7.179599199999999,113.9142564?authuser=0&hl=id&entry=ttu
Reviews: 19 reviews

Name: Spot Pancing Pantai Matahari
Link: https://www.google.com/maps/search/Spot+Pancing+Pantai+Matahari/@-7.131024099999999,113.81412279999999?authuser=0&hl=id&entry=ttu
Reviews: 11 reviews

Name: Pantai batu
Link: https://www.google.com/maps/search/Pantai+batu/@-7.113048999999999,113.80259699999999?authuser=0&hl=id&entry=ttu
Reviews: No Reviews reviews",,,1,Pantai Toragan (Pemilik),,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noq_nUVU-TLGhekU4vJR7lb0lt8kc4dXxjAKfweg20N_H-wKsvjK4LOFGm80mPM7xYktWnNob_dfJhHXjG207mT1Uhn0d0hQ9iqytFWovwa9Xhg1UuFYc9Vl0bqhf26kqkQ7kxcKA=s1024,Tujuan Wisata,Tujuan Wisata,,,Open All Days,"VRF2+85F, Dusun Toragan, Temor Lorong, Lobuk, Kec. Bluto, Kabupaten Sumenep, Jawa Timur 69466",,https://www.google.com/maps/place/Pantai+Toragan/data=!4m7!3m6!1s0x2dd9e14dd0eda1df:0x33811b7b8cc1f7f6!8m2!3d-7.1266825!4d113.8004332!16s%2Fg%2F11m7bjvw05!19sChIJ36Ht0E3h2S0R9vfBjHsbgTM?authuser=0&hl=id&rclk=1,beaches in sumenep
ChIJv0H39Mtf1y0ROnwVIXL5XTQ,Pantai Matahari Lobuk,,,137,4.2,"Name: Pantai Toragan
Link: https://www.google.com/maps/search/Pantai+Toragan/@-7.126682499999999,113.8004332?authuser=0&hl=id&entry=ttu
Reviews: 12 reviews

Name: Spot Pancing Pantai Matahari
Link: https://www.google.com/maps/search/Spot+Pancing+Pantai+Matahari/@-7.131024099999999,113.81412279999999?authuser=0&hl=id&entry=ttu
Reviews: 11 reviews

Name: Pantai bherekai
Link: https://www.google.com/maps/search/Pantai+bherekai/@-7.179395599999999,113.9146604?authuser=0&hl=id&entry=ttu
Reviews: 2 reviews

Name: Pantai Bidadari
Link: https://www.google.com/maps/search/Pantai+Bidadari/@-7.248376100000001,113.7248465?authuser=0&hl=id&entry=ttu
Reviews: 2 reviews

Name: Pantai batu
Link: https://www.google.com/maps/search/Pantai+batu/@-7.113048999999999,113.80259699999999?authuser=0&hl=id&entry=ttu
Reviews: No Reviews reviews",,,1,Pantai Matahari Lobuk (Pemilik),,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqpxneT_nXwROmntY-ZDm0tnOqfLuUVZaIMINYlrRUXyBMOQ1BRH_NSXxGokXZBBUObKQW_zEGTh_WYvrgNBIz3gSEuSKTMXY09V_M9SXFMaKMme18g2_fblHZyijVDW6ffqkbTjw=s1024,Tujuan Wisata,Tujuan Wisata,,,Open All Days,"VR97+7M, Tarogan, Lobuk, Kec. Bluto, Kabupaten Sumenep, Jawa Timur","pantainya, sunset, liburan, tiket, kebersihan, toilet, senja, gazebo, weekend, pemandangan",https://www.google.com/maps/place/Pantai+Matahari+Lobuk/data=!4m7!3m6!1s0x2dd75fcbf4f741bf:0x345df97221157c3a!8m2!3d-7.1313874!4d113.8141802!16s%2Fg%2F11tm_hwqt4!19sChIJv0H39Mtf1y0ROnwVIXL5XTQ?authuser=0&hl=id&rclk=1,beaches in sumenep
ChIJ1fncBSJb1y0RLTIRfp0-wtU,CHORA BEACH,,,1,5,"Name: Pantai Chora Sumber
Link: https://www.google.com/maps/search/Pantai+Chora+Sumber/@-7.2048637,113.92015459999999?authuser=0&hl=id&entry=ttu
Reviews: 9 reviews

Name: Pantai Soro'
Link: https://www.google.com/maps/search/Pantai+Soro'/@-7.1883939,113.8905041?authuser=0&hl=id&entry=ttu
Reviews: 7 reviews

Name: Pantai bherekai
Link: https://www.google.com/maps/search/Pantai+bherekai/@-7.179395599999999,113.9146604?authuser=0&hl=id&entry=ttu
Reviews: 2 reviews

Name: Pantai Cora
Link: https://www.google.com/maps/search/Pantai+Cora/@-6.8953055999999995,114.0154474?authuser=0&hl=id&entry=ttu
Reviews: 1 reviews

Name: Sahara Beach
Link: https://www.google.com/maps/search/Sahara+Beach/@-7.2108047,113.8861515?authuser=0&hl=id&entry=ttu
Reviews: No Reviews reviews",,,1,CHORA BEACH (Pemilik),,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nr5ewNde-LKH7gVBYajIlssIZysQvULQBuuG5Yj5MH_tTvFkf9_LtdmzzfODhmzotquk6LByRd9J8k-MxmoFfXhcTmAXczXebS9vfMc4eiPRM-O8jsdOLve_17QQyw0uXPPPdvOQQ=s1024,Tujuan Wisata,Tujuan Wisata,,,Open All Days,"QWWC+74V, Jl. Chora Beach 02, Sumber, Gedugan, Kec. Giligenteng, Kabupaten Sumenep, Jawa Timur 69482",,https://www.google.com/maps/place/CHORA+BEACH/data=!4m7!3m6!1s0x2dd75b2205dcf9d5:0xd5c23e9d7e11322d!8m2!3d-7.2042666!4d113.9203033!16s%2Fg%2F11fskbl84f!19sChIJ1fncBSJb1y0RLTIRfp0-wtU?authuser=0&hl=id&rclk=1,beaches in sumenep
ChIJq6qqqj732S0RDKSSYaA6yxg,Pantai Wisata Lombang,,,153,4.4,"Name: Rumah Moh.Ali Riyan
Link: https://www.google.com/maps/search/Rumah+Moh.Ali+Riyan/@-6.907782699999999,114.0358386?authuser=0&hl=id&entry=ttu
Reviews: 6 reviews

Name: Lombang
Link: https://www.google.com/maps/search/Lombang/@-6.9186489,114.06507400000001?authuser=0&hl=id&entry=ttu
Reviews: 5 reviews

Name: Pantai Galung (Galung Beach)
Link: https://www.google.com/maps/search/Pantai+Galung+(Galung+Beach)/@-6.889103899999999,114.00343579999999?authuser=0&hl=id&entry=ttu
Reviews: 3 reviews",,,1,Pantai Wisata Lombang (Pemilik),,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqzXPuP1ye_6OYWdYt4KCmYJIw8RczC7mj9UJinn5-GcSp265M6BZnKlABJv3FOFHc9HHJXOtwj3WkGb_rprQ0-5cxhuLCsdvSTMPB9uI7JvEboHDKGnlM98lbFTJ0jqtUpvvjx=s1024,Tujuan Wisata,Tujuan Wisata,07.00-21.00,,Open All Days,"Unnamed Road No.69473, Area Kebun, Lombang, Kec. Batang Batang, Kabupaten Sumenep, Jawa Timur 69473","parkir, tiket, naik kuda, toilet, kebersihan, orang, cemara udang, rindang, ini, renovasi",https://www.google.com/maps/place/Pantai+Wisata+Lombang/data=!4m7!3m6!1s0x2dd9f73eaaaaaaab:0x18cb3aa06192a40c!8m2!3d-6.9187904!4d114.0644635!16s%2Fg%2F11f15dtqv5!19sChIJq6qqqj732S0RDKSSYaA6yxg?authuser=0&hl=id&rclk=1,beaches in sumenep
ChIJDfaoKRzr2S0RVvYc4fb2l80,Pantai Slopeng,,,30,4.4,"Name: Pantai galaman
Link: https://www.google.com/maps/search/Pantai+galaman/@-6.8826960999999995,113.6857557?authuser=0&hl=id&entry=ttu
Reviews: 38 reviews

Name: Wisata Bukit Pasir Slopeng
Link: https://www.google.com/maps/search/Wisata+Bukit+Pasir+Slopeng/@-6.8870284999999996,113.7972963?authuser=0&hl=id&entry=ttu
Reviews: 28 reviews

Name: Bukit pasir
Link: https://www.google.com/maps/search/Bukit+pasir/@-6.8864251,113.78951049999999?authuser=0&hl=id&entry=ttu
Reviews: 11 reviews

Name: Pantai Galung (Galung Beach)
Link: https://www.google.com/maps/search/Pantai+Galung+(Galung+Beach)/@-6.889103899999999,114.00343579999999?authuser=0&hl=id&entry=ttu
Reviews: 3 reviews

Name: Pantai
Link: https://www.google.com/maps/search/Pantai/@-6.8866687,113.7365758?authuser=0&hl=id&entry=ttu
Reviews: 2 reviews",,,1,Pantai Slopeng (Pemilik),,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npfr3SoNdNtLIE72X5-QiJfXwA_2LAIBX-A35Lgj21_Ei24_Oiov3cdaVj3qM9iffUXmhZErFPDpdcLjCKgoEhtl3sLrRrHw993rb6AMtpoXjPY-dot27yLihJTMdcU8kPcnRlKPQ=s1024,Tujuan Wisata,Tujuan Wisata,,,Open All Days,"Pantai Slopeng, Jalan Raya Ambunten No.34 Ambunten, Trebung Ghetteng, Sema""an, Kec. Dasuk, Kabupaten Sumenep, Jawa Timur 69455","masyarakat, pantainya, harga",https://www.google.com/maps/place/Pantai+Slopeng/data=!4m7!3m6!1s0x2dd9eb1c29a8f60d:0xcd97f6f6e11cf656!8m2!3d-6.8861095!4d113.792343!16s%2Fg%2F11r_dhm3wk!19sChIJDfaoKRzr2S0RVvYc4fb2l80?authuser=0&hl=id&rclk=1,beaches in sumenep
ChIJMZ7Mghv-2S0RAxyD_S_rJ98,Pantai Ponjuk Timur,,,102,4.4,"Name: Pantai Ponjuk Padike
Link: https://www.google.com/maps/search/Pantai+Ponjuk+Padike/@-7.0895399999999995,113.941496?authuser=0&hl=id&entry=ttu
Reviews: 122 reviews

Name: Pantai Googsi
Link: https://www.google.com/maps/search/Pantai+Googsi/@-7.0932847,114.0591017?authuser=0&hl=id&entry=ttu
Reviews: 10 reviews

Name: Pantai Dungkek
Link: https://www.google.com/maps/search/Pantai+Dungkek/@-6.9693669,114.1193419?authuser=0&hl=id&entry=ttu
Reviews: 9 reviews

Name: Pantai Totale
Link: https://www.google.com/maps/search/Pantai+Totale/@-6.9772019,114.12479239999999?authuser=0&hl=id&entry=ttu
Reviews: 5 reviews",,,1,Pantai Ponjuk Timur (Pemilik),,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npyTZ7Mf3Xr5QYNYhn44YCWNHj1q0mdoKyTS1c31SN_NTynziV3Suuf16533MYxHDcce9_akjqhUEx-CM7LvkAfCxo4u2TRf5jAIEqP9Oq-UCPEgJtHpBoIAboEyBWVRf9ulj0=s1024,Tujuan Wisata,Tujuan Wisata,,,Open All Days,"V3Q7+VQ3, Unnamed Rd, Galisek Daja, Kombang, Kec. Talango, Kabupaten Sumenep, Jawa Timur 69481","pantainya, pemandangan, sore, pagi, orang, sunrise",https://www.google.com/maps/place/Pantai+Ponjuk+Timur/data=!4m7!3m6!1s0x2dd9fe1b82cc9e31:0xdf27eb2ffd831c03!8m2!3d-7.1103617!4d114.0644282!16s%2Fg%2F11b7pyyms_!19sChIJMZ7Mghv-2S0RAxyD_S_rJ98?authuser=0&hl=id&rclk=1,beaches in sumenep
ChIJ89M0nf3B2S0RAUfVzIOfNkw,Pantai Ruba,,,25,4.1,"Name: Pantai Badur
Link: https://www.google.com/maps/search/Pantai+Badur/@-6.8791953999999995,113.97804269999999?authuser=0&hl=id&entry=ttu
Reviews: 168 reviews

Name: Pantai Badur Batu Putih
Link: https://www.google.com/maps/search/Pantai+Badur+Batu+Putih/@-6.8807016,113.9801519?authuser=0&hl=id&entry=ttu
Reviews: 130 reviews

Name: Paseser Ambunten
Link: https://www.google.com/maps/search/Paseser+Ambunten/@-6.8866501,113.7365372?authuser=0&hl=id&entry=ttu
Reviews: 3 reviews

Name: Pandan Ambunten Beach
Link: https://www.google.com/maps/search/Pandan+Ambunten+Beach/@-6.887181,113.7262171?authuser=0&hl=id&entry=ttu
Reviews: 3 reviews

Name: Pantai
Link: https://www.google.com/maps/search/Pantai/@-6.8866687,113.7365758?authuser=0&hl=id&entry=ttu
Reviews: 2 reviews",https://www.facebook.com/umar.faruq.94214,0877-5585-5813,1,Pantai Ruba (Pemilik),,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqi0r-WHokOpvNQaLj-ouPe1qazs1DVFwtrrBdyherBgewS3jyDoxoCJKrrMfU_eFURYUL10JB2qfC2ytBmm5mYNpO8-kB-FGvzm_S-yhSqA8Oh55ogyRgecGUxZxCx0jfb4Jp-OQ=s1024,Tujuan Wisata,Tujuan Wisata,Buka 24 jam,,Open All Days,"4Q77+M23, Bar., Campor, Campor Bar., Kec. Ambunten, Kabupaten Sumenep, Jawa Timur 69455",pemandangan,https://www.google.com/maps/place/Pantai+Ruba/data=!4m7!3m6!1s0x2dd9c1fd9d34d3f3:0x4c369f83ccd54701!8m2!3d-6.8858548!4d113.7625379!16s%2Fg%2F11f15fyx5_!19sChIJ89M0nf3B2S0RAUfVzIOfNkw?authuser=0&hl=id&rclk=1,beaches in sumenep
ChIJDS4hB0TB2S0RcdtKRJykqco,Pantai galaman,,,38,4.3,"Name: Istana Pantai Madura
Link: https://www.google.com/maps/search/Istana+Pantai+Madura/@-6.883825799999999,113.69411939999999?authuser=0&hl=id&entry=ttu
Reviews: 45 reviews

Name: Pantai Slopeng
Link: https://www.google.com/maps/search/Pantai+Slopeng/@-6.8861095,113.79234299999999?authuser=0&hl=id&entry=ttu
Reviews: 30 reviews

Name: Pantai Galung (Galung Beach)
Link: https://www.google.com/maps/search/Pantai+Galung+(Galung+Beach)/@-6.889103899999999,114.00343579999999?authuser=0&hl=id&entry=ttu
Reviews: 3 reviews

Name: Pantai
Link: https://www.google.com/maps/search/Pantai/@-6.8866687,113.7365758?authuser=0&hl=id&entry=ttu
Reviews: 2 reviews

Name: Pantai pataian
Link: https://www.google.com/maps/search/Pantai+pataian/@-6.8861608,113.6580582?authuser=0&hl=id&entry=ttu
Reviews: No Reviews reviews",,,,Pantai galaman (Pemilik),https://www.google.com/maps/contrib/105429454402967301395,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npVS5q82Hj6kBsx2WrD0JAn_MSjZDSbxTW8du9FlZzNuLbiZ--6TfIFOzbrdE8I4s5Fy2dQXtwIBBXXG7FhoO2iWtWyESzW2VpOn1DeC5O9Z4bkeSqODDaBOvmudzmkYA3ht8jbFQ=s1024,Tujuan Wisata,Tujuan Wisata,05.00-18.00,,Open All Days,"Kelleman, Kec. Pasongsongan, Kabupaten Sumenep, Jawa Timur 69457",pantainya,https://www.google.com/maps/place/Pantai+galaman/data=!4m7!3m6!1s0x2dd9c14407212e0d:0xcaa9a49c444adb71!8m2!3d-6.8826961!4d113.6857557!16s%2Fg%2F11hbc0r6l5!19sChIJDS4hB0TB2S0RcdtKRJykqco?authuser=0&hl=id&rclk=1,beaches in sumenep
ChIJOw9R-xPf2S0RnBsC7rY2t_U,Pantai Batu Sulung,,,73,4.2,"Name: Pantai Kundang Wetan
Link: https://www.google.com/maps/search/Pantai+Kundang+Wetan/@-7.1159673,113.8888502?authuser=0&hl=id&entry=ttu
Reviews: 32 reviews

Name: Pantai Slopeng
Link: https://www.google.com/maps/search/Pantai+Slopeng/@-6.8861095,113.79234299999999?authuser=0&hl=id&entry=ttu
Reviews: 30 reviews

Name: Pantai Toragan
Link: https://www.google.com/maps/search/Pantai+Toragan/@-7.126682499999999,113.8004332?authuser=0&hl=id&entry=ttu
Reviews: 12 reviews

Name: PANTAI DASUK
Link: https://www.google.com/maps/search/PANTAI+DASUK/@-6.8806846,113.8192864?authuser=0&hl=id&entry=ttu
Reviews: 2 reviews

Name: Pantai batu
Link: https://www.google.com/maps/search/Pantai+batu/@-7.113048999999999,113.80259699999999?authuser=0&hl=id&entry=ttu
Reviews: No Reviews reviews",,,1,Pantai Batu Sulung (Pemilik),,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqKjOwrhH1Rl_CmZXlr5HiGavlPNEjmUUyCBCWR2-pr3WuLW_0kwM7t0dDCLedLdreo7l_wcni7HmtsT5m2t9KTGiK7dKjOxFd_rqRdWjhEXcEI5ZyqPMGQZ4Fgmlo6bDzVLfgE=s1024,Tujuan Wisata,Tujuan Wisata,Buka 24 jam,,Open All Days,"VMQX+HC3, Blajut, Karduluk, Kec. Pragaan, Kabupaten Sumenep, Jawa Timur 69465",alami,https://www.google.com/maps/place/Pantai+Batu+Sulung/data=!4m7!3m6!1s0x2dd9df13fb510f3b:0xf5b736b6ee021b9c!8m2!3d-7.1111003!4d113.6985414!16s%2Fg%2F11c1p2kbym!19sChIJOw9R-xPf2S0RnBsC7rY2t_U?authuser=0&hl=id&rclk=1,beaches in sumenep
ChIJ8bz-PXfi2S0Rd5LwOVSmz14,Pantai Kundang Wetan,,,32,4.3,"Name: Pantai Batu Sulung
Link: https://www.google.com/maps/search/Pantai+Batu+Sulung/@-7.1111002999999995,113.6985414?authuser=0&hl=id&entry=ttu
Reviews: 73 reviews

Name: Pantai Googsi
Link: https://www.google.com/maps/search/Pantai+Googsi/@-7.0932847,114.0591017?authuser=0&hl=id&entry=ttu
Reviews: 10 reviews

Name: Pantai Air kembang
Link: https://www.google.com/maps/search/Pantai+Air+kembang/@-7.2062477000000005,113.9175039?authuser=0&hl=id&entry=ttu
Reviews: 6 reviews

Name: Pantai Aengkembang
Link: https://www.google.com/maps/search/Pantai+Aengkembang/@-7.205992600000001,113.9184185?authuser=0&hl=id&entry=ttu
Reviews: 3 reviews

Name: Pantai kongo
Link: https://www.google.com/maps/search/Pantai+kongo/@-7.1930868,113.935166?authuser=0&hl=id&entry=ttu
Reviews: No Reviews reviews",,,1,Pantai Kundang Wetan (Pemilik),,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqSxdcOXDnkYObe6effXiz0zWt4BPQs9CFj9skWQDufWohYdFiyXW-B5VeXi8j2dQZddeMhaFMER0egRvYNRhoec6knfhZ_AdPZxQLvuf9Rwk7Gs3tE7SyHOruWte5ZQRzfXI0F=s1024,Tujuan Wisata,Tujuan Wisata,Buka 24 jam,,Open All Days,"VVMQ+JG9, Panglema, Tanjung, Kec. Saronggi, Kabupaten Sumenep, Jawa Timur 69467","matahari terbit, pantainya",https://www.google.com/maps/place/Pantai+Kundang+Wetan/data=!4m7!3m6!1s0x2dd9e2773dfebcf1:0x5ecfa65439f09277!8m2!3d-7.1159673!4d113.8888502!16s%2Fg%2F11f2wlgwrn!19sChIJ8bz-PXfi2S0Rd5LwOVSmz14?authuser=0&hl=id&rclk=1,beaches in sumenep
ChIJAQ92HdZb1y0RmUs1fsVwBGg,Pantai Pasir Panjang,,,3,5,"Name: Pantai Toroto
Link: https://www.google.com/maps/search/Pantai+Toroto/@-7.2235694,113.94318709999999?authuser=0&hl=id&entry=ttu
Reviews: 10 reviews

Name: Pantai Googsi
Link: https://www.google.com/maps/search/Pantai+Googsi/@-7.0932847,114.0591017?authuser=0&hl=id&entry=ttu
Reviews: 10 reviews

Name: Pantai Aengkembang
Link: https://www.google.com/maps/search/Pantai+Aengkembang/@-7.205992600000001,113.9184185?authuser=0&hl=id&entry=ttu
Reviews: 3 reviews

Name: Pulau Pasir
Link: https://www.google.com/maps/search/Pulau+Pasir/@-7.241179600000001,113.6982802?authuser=0&hl=id&entry=ttu
Reviews: 2 reviews

Name: Pantai Bringsang
Link: https://www.google.com/maps/search/Pantai+Bringsang/@-7.194999999999999,113.91611110000001?authuser=0&hl=id&entry=ttu
Reviews: No Reviews reviews",,0877-5000-0767,1,Pantai Pasir Panjang (Pemilik),,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npCDN_J6czTbuhXemiH-BcjMMldnVGffUhSlwdSCLTq5yfQwokxjNLeRG1qFmXRonaihHerDXhbeHrsHe7RU4xailWwNAY4lReLL5v7V8T471WT5Dfe4HV8fH89mwiZdwb_POTeo3o3kLEA=s1024,Tujuan Wisata,Tujuan Wisata,Buka 24 jam,,Open All Days,"QXF3+2JG, Lombi, Gedugan, Kec. Giligenteng, Kabupaten Sumenep, Jawa Timur",,https://www.google.com/maps/place/Pantai+Pasir+Panjang/data=!4m7!3m6!1s0x2dd75bd61d760f01:0x680470c57e354b99!8m2!3d-7.2274283!4d113.9540644!16s%2Fg%2F11ks4rn1kv!19sChIJAQ92HdZb1y0RmUs1fsVwBGg?authuser=0&hl=id&rclk=1,beaches in sumenep
ChIJKbD9mFvh2S0RKazDWrfrv5M,Spot Pancing Pantai Matahari,,,11,4.2,"Name: Pantai Matahari Lobuk
Link: https://www.google.com/maps/search/Pantai+Matahari+Lobuk/@-7.1313873999999995,113.8141802?authuser=0&hl=id&entry=ttu
Reviews: 137 reviews

Name: Pantai Toragan
Link: https://www.google.com/maps/search/Pantai+Toragan/@-7.126682499999999,113.8004332?authuser=0&hl=id&entry=ttu
Reviews: 12 reviews

Name: Spot Mancing Ikan Pari
Link: https://www.google.com/maps/search/Spot+Mancing+Ikan+Pari/@-7.1141973,113.718942?authuser=0&hl=id&entry=ttu
Reviews: 1 reviews

Name: Spot Pancing Tugu Kuda Terbang Nambakor
Link: https://www.google.com/maps/search/Spot+Pancing+Tugu+Kuda+Terbang+Nambakor/@-7.0510502,113.843493?authuser=0&hl=id&entry=ttu
Reviews: 1 reviews

Name: Spot mancing
Link: https://www.google.com/maps/search/Spot+mancing/@-7.0579192,113.94608319999999?authuser=0&hl=id&entry=ttu
Reviews: No Reviews reviews",,0818-0300-6755,1,Spot Pancing Pantai Matahari (Pemilik),,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noSQ7w3ktxnoHmd1X8pFGnVD5qXTJEnZ-hMtvTAZSUB7LPz2Hv2k3hOVWbQ4x5uK791uVe7k43t_AXsa5YFcv7XlM4lSNlZ3wQsy9HC5Sidobdrs6Q3UEFPJMjfOyAGnHP95bsP=s1024,Tujuan Wisata,Tujuan Wisata,Buka 24 jam,,Open All Days,"VR97+HJX, Tarogan, Lobuk, Kec. Bluto, Kabupaten Sumenep, Jawa Timur 69466",luas,https://www.google.com/maps/place/Spot+Pancing+Pantai+Matahari/data=!4m7!3m6!1s0x2dd9e15b98fdb029:0x93bfebb75ac3ac29!8m2!3d-7.1310241!4d113.8141228!16s%2Fg%2F11k51zvt6t!19sChIJKbD9mFvh2S0RKazDWrfrv5M?authuser=0&hl=id&rclk=1,beaches in sumenep
ChIJ_aY8DO9b1y0RieqJssbIjnM,Pantai Air kembang,,,6,4.8,"Name: Pantai Aengkembang
Link: https://www.google.com/maps/search/Pantai+Aengkembang/@-7.205992600000001,113.9184185?authuser=0&hl=id&entry=ttu
Reviews: 3 reviews

Name: Pantai Nyi Ripak
Link: https://www.google.com/maps/search/Pantai+Nyi+Ripak/@-7.2034533,113.92234590000001?authuser=0&hl=id&entry=ttu
Reviews: 2 reviews

Name: Pantai bherekai
Link: https://www.google.com/maps/search/Pantai+bherekai/@-7.179395599999999,113.9146604?authuser=0&hl=id&entry=ttu
Reviews: 2 reviews

Name: Pantai Bringsang
Link: https://www.google.com/maps/search/Pantai+Bringsang/@-7.194999999999999,113.91611110000001?authuser=0&hl=id&entry=ttu
Reviews: No Reviews reviews",,,1,Pantai Air kembang (Pemilik),,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noCtX8_DFP2QMDVPMqIoklFqXCMUj-SL39oWaBTo6SG4jfaShxzOzuqjxvYmqoKRu29Jo2ugMNA47sEFvjJIG-Nh9TuvySFLB5toMKJLmVbnOfIF0ZYLLhlWJmVu-FWU0dhGZDAUQ=s1024,Tujuan Wisata,Tujuan Wisata,,,Open All Days,"QWV9+G22, Sumber, Gedugan, Kec. Giligenteng, Kabupaten Sumenep, Jawa Timur 69482",,https://www.google.com/maps/place/Pantai+Air+kembang/data=!4m7!3m6!1s0x2dd75bef0c3ca6fd:0x738ec8c6b289ea89!8m2!3d-7.2062477!4d113.9175039!16s%2Fg%2F11n_3nx8gl!19sChIJ_aY8DO9b1y0RieqJssbIjnM?authuser=0&hl=id&rclk=1,beaches in sumenep
ChIJwbAJYZ1Y1y0RnYHX1938it4,Parkiran Pantai Sembilan,,,8,4.4,"Name: Pantai Sembilan Sumenep
Link: https://www.google.com/maps/search/Pantai+Sembilan+Sumenep/@-7.1751703,113.9218159?authuser=0&hl=id&entry=ttu
Reviews: 2614 reviews

Name: Pantai Air kembang
Link: https://www.google.com/maps/search/Pantai+Air+kembang/@-7.2062477000000005,113.9175039?authuser=0&hl=id&entry=ttu
Reviews: 6 reviews

Name: Tiket Pantai Sembilan
Link: https://www.google.com/maps/search/Tiket+Pantai+Sembilan/@-7.1247959,113.8925412?authuser=0&hl=id&entry=ttu
Reviews: 3 reviews

Name: Wisata Pantai Sembilan
Link: https://www.google.com/maps/search/Wisata+Pantai+Sembilan/@-7.1749491,113.9222875?authuser=0&hl=id&entry=ttu
Reviews: No Reviews reviews

Name: Parkiran e Kasoghi
Link: https://www.google.com/maps/search/Parkiran+e+Kasoghi/@-7.105282000000001,113.88513259999999?authuser=0&hl=id&entry=ttu
Reviews: No Reviews reviews",,,1,Parkiran Pantai Sembilan (Pemilik),,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrp7bdsxTyXAvHOy8HU-hYnhmnUvvdPS4BrB9Xt0BEKVoqzcG2ZXMCXmcjMoTClol1l8-ODpQjDPIB4sPO0dE5kTuMNEfCQB60Jq8KEHfYUBi507PQ12FX4_CX-TVTSPcK3pQ2DEw=s1024,Paviliun Pantai,Paviliun Pantai,,,Open All Days,"Jl. Kodam No.520, Tanjung, Kec. Saronggi, Kabupaten Sumenep, Jawa Timur 69467",,https://www.google.com/maps/place/Parkiran+Pantai+Sembilan/data=!4m7!3m6!1s0x2dd7589d6109b0c1:0xde8afcddd7d7819d!8m2!3d-7.1253616!4d113.8921776!16s%2Fg%2F11dfst_w3k!19sChIJwbAJYZ1Y1y0RnYHX1938it4?authuser=0&hl=id&rclk=1,beaches in sumenep
ChIJLcaBTETx2S0Rq8sFlBZ4EWQ,Pantai Cora,,,1,5,"Name: Wisata Pantai Lapa Laok
Link: https://www.google.com/maps/search/Wisata+Pantai+Lapa+Laok/@-6.978206600000001,114.12422839999999?authuser=0&hl=id&entry=ttu
Reviews: 28 reviews

Name: Pantai Keris
Link: https://www.google.com/maps/search/Pantai+Keris/@-7.0456191,113.9593936?authuser=0&hl=id&entry=ttu
Reviews: 26 reviews

Name: Rumah Moh.Ali Riyan
Link: https://www.google.com/maps/search/Rumah+Moh.Ali+Riyan/@-6.907782699999999,114.0358386?authuser=0&hl=id&entry=ttu
Reviews: 6 reviews

Name: Pantai Totale
Link: https://www.google.com/maps/search/Pantai+Totale/@-6.9772019,114.12479239999999?authuser=0&hl=id&entry=ttu
Reviews: 5 reviews

Name: Pantai Paramitha Reshvana
Link: https://www.google.com/maps/search/Pantai+Paramitha+Reshvana/@-6.9666758,114.1789871?authuser=0&hl=id&entry=ttu
Reviews: 2 reviews",,,1,Pantai Cora (Pemilik),,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Irfd4N3Tc2wHtM8aefF1Vg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=30.462137&pitch=0&thumbfov=s1024,Tujuan Wisata,Tujuan Wisata,,,Open All Days,"4238+V5G Pantai Cora / Cora Beach, Jangkong, Kec. Batang Batang, Kabupaten Sumenep, Jawa Timur 69473",,https://www.google.com/maps/place/Pantai+Cora/data=!4m7!3m6!1s0x2dd9f1444c81c62d:0x641178169405cbab!8m2!3d-6.8953056!4d114.0154474!16s%2Fg%2F11rcwc772g!19sChIJLcaBTETx2S0Rq8sFlBZ4EWQ?authuser=0&hl=id&rclk=1,beaches in sumenep
